"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"38 Cockle Cove Ridge U:38","Chatham, MA","02633",,2,"1f 1h",451000.00,"05/12/2022",1307,,,1973,"CC",,,,18,439900.00,345.07,,,"Located approximately 3/4 of a mile to Cockle Cove Beach is where you will find this two bedroom one and half bath townhouse. The dine in kitchen offers sliders out to the private patio which is the perfect place for summer entertaining. In addition to the kitchen there is a living room and 1/2 bath on the first floor. The two bedrooms are located on the second floor with wall to wall carpeting and lots of closet space! A full bath with tub shower completes the second floor. There is a finished room in the basement which would be perfect for an entertainment room, home gym or office. Washer and dryer are located in the basement. Lots of closet and storage space. Two assigned parking spaces, one of which is covered. Town Sewer! Sorry no pets. Buyers and Buyers agents to confirm all information contained herein","",,"A95627","A95627","CN241549","A9501678","Barnstable","A95451","Cockle Cove Ridge",38,1,"None",,,,,"Electric Baseboard",1,3,,2,0,0,,,,"SLD",5/13/2022 10:44:00 AM,"Financing",1034.00,"2022",,,,223600,,,,3/31/2022 5:17:00 AM,,,,,,"03/30/2022","04/16/2022","04/03/2022","04/16/2022"
"5 Polly Fisk Ln U:6","Dennis, MA","02639","1902",1,"1f 0h",166000.00,"05/20/2022",256,,,1948,"CC",,,,8,155000.00,648.44,,,"Opportunity to get a little slice of Cape Cod at an affordable price! Both condo's 6&5 are available,they can be purchased together or separate...choice is yours! Use both and you have a 2 bedroom 2 bath, rent one, use the other, rent both...you have options! These beautiful studio's are in pristine condition and are ready to go for Summer 2022. Units give very beachy vibes, fully equipped kitchens, full baths and spacious patio's perfect for unwinding after a day at the beach. Popular Hagis Beach only half mile away. Can't beat location, convenient to all things Dennis! Condo's to be sold fully furnished and are ready for your rentals or for your own enjoyment!","Please call or text Ryan with any questions 860-798-7735. Being sold furnished. Seasonal Condo's April-October. No Pets. Strong rental history in complex, no rental restrictions. First showings at open house Friday 3-5. Open Houses Saturday and Sunday 10-2.",,"AN5353","BB5918","CN235746","CN243411","Barnstable","A80041","Polly Fisk Ln",5,0,"Wall AC",,,,,"Electric Baseboard",0,1,,1,0,0,,,,"SLD",5/23/2022 12:50:00 PM,,492.00,"2022",,,,87900,,,,4/29/2022 9:54:00 AM,,,,,,"04/21/2022","04/26/2022","04/26/2022",
"5 Polly Fisk Ln U:5","Dennis, MA","02639","1902",1,"1f 0h",155000.00,"05/20/2022",256,,,1948,"CC",,,,8,155000.00,605.47,,,"Opportunity to get a little slice of Cape Cod at an affordable price! Both condo's 5&6 are available,they can be purchased together or separate...choice is yours! Use both and you have a 2 bedroom 2 bath, rent one, use the other, rent both...you have options! These beautiful studio's are in pristine condition and are ready to go for Summer 2022. Units give very beachy vibes, fully equipped kitchens, full baths and spacious patio's perfect for unwinding after a day at the beach. Popular Hagis Beach only half mile away. Can't beat location, convenient to all things Dennis! Condo's to be sold fully furnished and are ready for your rentals or for your own enjoyment!","Please call/text Ryan 860-798-7735 with any questions! Being sold furnished, minus the wicker chair. Seasonal Condo's April-October. No Pets. Strong rental history in complex, no rental restrictions. First Showings at Open House on Friday 3-5. Open House Saturday and Sunday 10-2. Please have offers",,"H11111","H11111","H1111111","CN243411","Barnstable","A80041","Polly Fisk Ln",5,0,"Wall AC",,,,,"Electric Baseboard",0,1,,1,0,0,,,,"SLD",5/23/2022 12:49:00 PM,,482.00,"2022",,,,86000,,,,4/29/2022 9:51:00 AM,,,,,,"04/21/2022","04/26/2022","04/26/2022",
"1212 Massachusetts 6A U:B","Dennis, MA","02660",,4,"3f 1h",735000.00,"05/27/2022",1995,,,1985,"CC",,,,19,750000.00,368.42,,,"Close to all Dennis beaches, just the right location off of 6A. Enjoy the best of both worlds. Single -family home in a Condo Complex with only 6 homes. The owners are the Association. Condo fees are $350.00 per month. This Sensational 4 bedroom 3.5 bath home has so much to offer. Double car garage with direct entry to mud room, laundry and additional storage area. A welcoming light and bright eat in cherry kitchen with granite counter tops and stainless steel appliances. The fridge, and microwave are brand New. Included on the main level is the en suite primary bedroom with glass sliding doors to the sunny, nearly new deck and there's a walk in closet too. Another bedroom and Living room complete the first floor. Upstairs you'll find 2 additional nice sized bedrooms each with its own private 1/2 bath.","Large clean and dry full basement w/plenty of storage room. The double car garage is extra wide and has access to back yard near the outdoor shower. This home also has a generator too- Truly Move in Ready!Cooperating Broker Compensation is made to MLS members only.",,"AN7132","AN7121","A8002003","CN204910","Barnstable","AN4816","Massachusetts 6A",1212,1,"Central Air",,,,,"Forced Air",2,4,,2,0,0,,,,"SLD",6/1/2022 11:43:00 AM,,2490.00,"2022",,,,444800,,,,4/22/2022 11:50:00 AM,,,,,,"04/22/2022","05/02/2022","05/02/2022",
"321 Main St U:B","Dennis, MA","02638","1913",1,"1f 0h",229900.00,"05/24/2022",392,,,1950,"CC",,,,19,229900.00,586.48,,,"Amazing year round detached condo opportunity close to Dennis Port beaches! This beautifully updated 1 BD 1 BA is the perfect place to come home to after enjoying days on the beach!  The front door has a lovely turquoise hue to match the nearby ocean. The open concept living and kitchen area features new cabinetry, quartz counters, recessed lighting, dining area and room for a stackable washer / dryer. Vaulted ceilings throughout provide extra spaciousness. The bedroom is oversized for the typical beach cottage and features a slider to an outdoor seating area. The lovely bathroom features a tiled shower with ocean tones.  The exterior shower is just right for those sandy toes. New electric, new plumbing and new landscaping with white stone. Nothing to do but move in and head to the beach. Close to Dennis Port center, shopping, dining, mini golf, go-carts, ice cream and many amenities for a great beach life. Income restrictions may apply.","",,"A95301","A95308","CN225842","TM321469","Barnstable","BB0125","Main St",321,0,"None",,,,,"Electric Baseboard",0,2,,2,0,0,,,,"SLD",5/25/2022 4:35:00 PM,"Pending P&S",777.00,"2022",,,,138700,,,,4/7/2022 10:48:00 AM,,,,,,"04/06/2022","04/24/2022","04/10/2022","04/24/2022"
"252 Seaward Bend U:252","Falmouth, MA","02536",,2,"2f 1h",525000.00,"05/13/2022",1343,,,1977,"CC",,,,20,525000.00,390.92,,,"Welcome to Falmouth Port! This unit exudes Cape Cod lifestyle. With ocean/beach decor and tranquil colors you can move in and relax. The first floor has a redone kitchen with granite, stainless, Shaker style cabinets, deep pantry and tile floors. It opens up to a sunny dining room which steps down to the living room with a gas fireplace and sliders to a lovely, fenced in private patio with a gate which opens onto the walking path. The first floor hardwood floors glisten. The owner has done a spectacular job of maintaining this unit. Upstairs there are two en suite bedrooms with loads of storage space. Both have state of the art renovated full bathrooms. The basement is clean and clear with the washer and dryer. It's a large open space with a whole house dehumidifier. Use it for storage or design a family room, office or studio. So much to enjoy at your personal resort...walking trail, heated pool, tennis courts, paddle ball, kayaking, community events and so much more.","Call or text Patty(508-523-8885), or Holly (508-776-0181) to show. Open House Sunday 3/19 from 12-2. Easy to show.",,"AN1593","AN1593","BB809201","CN205123","Barnstable","M95413","Seaward Bend",252,1,"Central Air",,,,,"Central Heat, Forced Air, Gas",0,1,,1,0,0,,,"Frame","SLD",5/14/2022 8:35:00 AM,,2742.00,"2022",,,,34900,,,,3/9/2022 7:50:00 AM,,,,,,"03/09/2022","04/03/2022","04/03/2022",
"405 Lower County Rd U:21","Harwich, MA","02646","1620",1,"1f 0h",315000.00,"06/06/2022",506,,,1920,"CC",,,,57,299000.00,622.53,,,"Charming seasonal condo in the heart of Harwich Port, MA. First floor unit with open floor plan. Walk to the beach, local shops, library, and great restaurants!","This is a limited service Owner Entry Listing; please contact seller directly re all questions, showings, offers etc; Lisa at (978) 664-2735 or LisaMacchi@aol.com (Note: Buyers &/or Buyers agents must conduct their own due diligence, research, verifications etc.)",,"an3697","AN3697","ct005585","CT005585","Barnstable","AN3697","Lower County Rd",405,0,"None",,,,,"Electric",0,1,,1,0,0,,,,"SLD",6/13/2022 10:15:00 AM,,879.00,"2022",,,,108400,,,,4/12/2022 1:26:00 PM,,,,,,"04/12/2022","05/31/2022","05/31/2022",
"5 Executive Dr U:5","Mashpee, MA","02649",,2,"2f 0h",550000.00,"06/03/2022",1338,,,2000,"CC",,,,8,519000.00,411.06,,,"This beautiful Vineyard end unit offers one floor living. Located on the cul-de-sac, you'll enjoy this open-concept main-floor living. The large living room with fireplace opens up to light and bright dining area complete with cathedral ceiling and a large palladium window. The 3 season porch offers another place to sit back and relax. The main bedroom is spacious with walk in closet, full bath with stackable washer and dryer. Guests will enjoy the second bedroom with its own full bathroom nearby on same level or use it as a study. The unfinished basement and 1 car garage finishes off this fabulous unit. Enjoy all that a 55 and older community has to offer. Southport amenities include 2 pools, tennis, golf, health and wellness, swimming, library, crafts, games, and more.","easy to show",,"AN6936","AN2314","CN213362","BB985705","Barnstable","AN7133","Executive Dr",5,0,"Central Air",,,,,"Forced Air, Gas",1,3,,2,0,0,,,,"SLD",6/4/2022 10:46:00 AM,,2983.00,"2022",,,,365100,,,,4/14/2022 10:27:00 PM,,,,,,"04/14/2022","04/22/2022","04/22/2022",
"300 Falmouth Rd U:21E","Mashpee, MA","02649",,2,"2f 0h",334300.00,"05/13/2022",1080,,,1983,"CC",,,,28,349200.00,309.54,,,"Rare and affordable offering at the very desirable SummerWood Condo Complex. Townhouse style offering 2 good sized bedrooms on second level with a full bath. First level has another full bath, living room and eat in kitchen. Laundry area in partially finished full basement with interior access offers more room to expand. Slider off kitchen leads to a very pleasant exterior area perfect for grilling and enjoying those hot summer nights. Pets allowed with owner occupancy. Association with a lovely pool, tennis courts, and wonderful walking trails to conservation areas. Nature lovers delight. Low condo fee. As is.","As is. needs new carpet, fresh paint, and refinish floors.",,"AN6815","BB0125","CT009368","A9501722","Barnstable","A95490","Falmouth Rd",300,0,"None",,,,,"Electric Baseboard, Electric",0,1,,1,0,0,,,,"SLD",5/13/2022 12:35:00 PM,,1643.00,"2022",,,,201100,,,,4/15/2022 8:09:00 PM,,,,,,"04/15/2022","05/13/2022","05/13/2022",
"64 Simons Road U:F","Mashpee, MA","02649",,2,"2f 1h",1225000.00,"05/26/2022",2041,,,2017,"CC",,,,1,1295000.00,600.20,,,"Rare opportunity to own the only new luxury villa at The Village at Willowbend. Located just a short stroll to world-class club amenities, this luxurious top floor residence boasts a gorgeous designer kitchen, sun drenched living room with architectural windows, and inviting screened porch that showcases serene views of Willowbend's fairway, cranberry bogs, and pond. Other highlights include gracious master suite with splendid bath and expansive closets, beautiful guest bedroom, handsome study, finely appointed baths, and elegant accents throughout this refined residence. This offering also includes additional storage space that is easily accessible by a central elevator as well as a one-car garage. Willowbend is a private community offering championship golf, Olympic-size pool, renowned tennis, cutting-edge fitness center, and exclusive five-star dining. The information contained herein has been obtained through sources deemed reliable but cannot be guaranteed as to its accuracy.","",,"AN6523","AN6527","A8001007","A8001007","Barnstable","AN6523","Simons Road",64,1,"Central Air",,,,,"Gas",1,2,,1,0,0,,,,"SLD",5/26/2022 1:42:00 PM,,6470.00,"2021",,,,726200,,,,4/28/2022 5:14:00 PM,,,,,,"04/28/2022","04/29/2022","04/29/2022",
"195 Falmouth Rd U:14B","Mashpee, MA","02649",,2,"2f 1h",425000.00,"05/28/2022",1520,,,1985,"CC",,,,2,374900.00,279.61,,,"Move right into this updated, tastefully furnished townhouse in the desirable Sea Oaks community. This spacious unit boasts gleaming hardwood floors, new carpet, newer kitchen appliances, a well-appointed fully finished basement with entertainment area, central air, and gas heat. The open concept main floor has a cozy fireplace, easy access to a private patio through sliders from the main living space, and each of the very large bedrooms has an attached full bath. Ease of living, plenty of amenities, and a convenient location near Mashpee Commons make this your perfect Cape Cod destination. Buyers and buyers representives to verify all information and documents.",":Call or text Steven Putnam for all showings. Please submit all offers through offer platform link provided.https://www.todayrealestatedashboard.com/offers/106cf1b347/new",,"AN3440","AN3440","CN221410","A8001160","Barnstable","A95308","Falmouth Rd",195,1,"Central Air",,,,,"Forced Air, Gas, Electric",0,1,,1,0,0,,,"Frame","SLD",5/28/2022 12:07:00 PM,,2308.00,"2022",,,,282500,,,,4/26/2022 3:33:00 PM,,,"Central Vacuum, Security System, Cable Available, Sauna/Steam/Hot Tub","04/29/2022",,"04/29/2022","05/01/2022","05/01/2022",
"6 Sandview Ter U:341","Mashpee, MA","02649",,2,"2f 0h",475000.00,"06/10/2022",1338,,,2001,"CC",,,,15,500000.00,355.01,,,"Easy one level living at Southport, Cape Cod's premier 55+ active adult community. Situated on a peaceful cul de sac, this spacious end unit features wood floors in the main living area, cathedral ceiling in the dining area and a three season porch surrounded by beautiful landscaping. The primary bedroom offers a private bath with a washer/dryer and large walk in closet. There is a full unfinished basement for storage with potential to be finished for additional space. Southport offers a 9 hole golf course, tennis courts, walking trails, pickleball, bocce and shuffleboard. The 32,000 square foot Village Center is where you will find the heated indoor and outdoor pools, fitness center, library, activities and much more. Enjoy the Southport lifestyle and Summer on Cape Cod!","Call/text Carli to schedule @ 774-521-8757. Requesting 24 hour notice for all showings.Pets restricted to one pet under 35 poundsAll new buyers to pay a $2.500 non-refundable fee to Southport's working capital fund at closing.",,"AN7133","AN7121","CT008046","CN247664","Barnstable","AN7133","Sandview Ter",6,0,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,,"SLD",6/18/2022 10:10:00 AM,,3011.00,"2022",,,,368600,,,,5/2/2022 12:36:00 PM,,,"Security System, Cable Available",,,"04/29/2022","05/09/2022","05/09/2022",
"43 Sea Spray Ave U:43","Mashpee, MA","02649","2890",2,"2f 0h",695000.00,"06/01/2022",2600,,,2012,"CC",,,,20,679000.00,267.31,,,"Spacious Centerville model, private location with a walk-out basement, being sold turnkey! Some of the many features of this upgraded home are beautiful hardwood floors through out the entire first level, soaring ceilings, wall of windows facing West that leads to a sunny deck for added afternoon light, gas fireplace, built-ins, master bedroom suite with private bath, double sinks and an oversized walk-in closet. A guest bedroom, guest bathroom and laundry room round off the first level. The finished walk out basement is complete with a large family/game room that leads to an additional deck surrounded by trees plus a large home office for guests and full bath. Southport offers a 9 hole golf course, tennis courts, walking trails, pickleball, bocce and shuffleboard. The 32,000 square foot Village Center is where you will find the heated indoor and outdoor pools, fitness center, library, activities and much more. Enjoy the Southport lifestyle and Summer on Cape Cod!","Appointment required. Please call/text Denise Dutson at 508-477-4040 Pets restricted to one pet under 35 lbs. All new buyers to pay $2500 into Southport's Working Capital Fund at close.",,"A95532","A95532","CN206835","TM326299","Barnstable","AN7133","Sea Spray Ave",43,0,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,,"SLD",6/1/2022 12:14:00 PM,"Pending P&S",3668.00,"2022",,,,448900,,,,5/11/2022 1:57:00 PM,,,,,,"05/10/2022","05/29/2022","05/14/2022","05/29/2022"
