"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"102 Fletcher Ln U:K","Brewster, MA","02631",,1,"1f 0h",,,589,,,1987,"CC",,,,8,350000.00,594.23,,,"Step into this stunningly updated top-floor condo in the desirable Ocean Edge Resort community. Corner unit that is next to open space for more privacy. This 1-bedroom, 1-bath home offers soaring cathedral ceilings and an airy, open layout drenched in natural light. Relax outside on your own private balcony, or enjoy the sleek, fully renovated kitchen featuring quartz counters, stainless steel appliances, contemporary cabinetry, and chic lighting. The refreshed bathroom and brand-new flooring throughout add a polished, modern touch. Ideal as a year-round home, a Cape escape, or a proven rental investment. Experience easy, low-maintenance living just moments from Brewster’s beaches, the Cape Cod Rail Trail, shops, and restaurants. Optional Ocean Edge membership unlocks resort-style amenities, including pools, tennis, golf, fitness centers, and a private bay beach. Please note the unit faces the front of the building which is different than the picture","Per condo docs, 1 dog 10lbs & under is allowed. Ocean Edge has ROFR. Membership is not required, however a membership is required if buyer wanted to use additional amenities. Please see documents for Condo Documents. The Monthly fee $510 total INCLUDES the special assessment ($363 Association Fee plus $147 Special Assessment) for the exterior renovations. Will be increasing $80 on 1/1/2026 Association will review every 10 years and MAY refinance to reduce amounts.  Please call or text Laura Strunk with questions or request for showings 443-904-3637 OR  Kerry Mahar at 617-593-7182",,,,,"TM350438","Barnstable","A95627","Fletcher Ln",102,0,"Window AC, Wall AC",,,,,"Electric",0,0,,0,0,0,,,,"EXP",11/15/2025 3:05:00 AM,,1704.00,"2025",,,,247700,,,,11/7/2025 5:37:00 PM,,,,,,"11/07/2025","11/14/2025",,
"120 Old Wharf Road U:11","Dennis, MA","02639",,1,"1f 0h",,,412,,,1948,"CC",,,,100,290000.00,703.88,,,"Idyllic seaside condo with fabulous ocean views. Enjoy the salt air breezes from your balcony at Ocean Winds complex with deeded beach rights to private association beach across the street. Also near Glendon and Haigis public beaches. This beautiful studio unit with loft has been well maintained with captivating coastal decor. Interior space includes living/bedroom, dining area, kitchen, full bath, and large loft for guests/additional living space. AC and heat for comfort. Outdoor grassy yard with picnic tables and grills. Wonderful central Cape location near kayaking, Cape Cod bike trail, dining, shopping, golf, pottery painting, and more. Dennis offers the best beach sticker with beaches on both north and south sides, and low taxes. Your perfect getaway opportunity from April until end of October! Owners may have a pet. No smoking allowed. Home for seasonal snow birds? Overflow housing? Rental Investment?","Seasonal unit April to end of October. No smoking allowed at complex. Once a year assessment towards future sewer reserves of $500 (can be paid in 2 payments)",,,,,"A9502637","Barnstable","AN0205","Old Wharf Road",120,0,"Wall AC",,,,,"Forced Air, Gas",0,1,,1,0,0,,,,"EXP",12/1/2025 3:05:00 AM,,1345.00,"2025",,,,310700,,,,8/27/2025 9:22:00 AM,,,,,,"08/23/2025","11/30/2025",,
"141 Main St U:TH4","Dennis, MA","02670","2204",1,"2f 0h",,,532,,,1964,"CC",,,,84,305000.00,573.31,,,"This well-maintained end unit offers easy access to town amenities, including beach permits and access to golf memberships—without the upkeep of a single-family home. available mid-April to end of October. Features include 1 bedroom, 2 full baths, hardwood floors, a spiral staircase, and a bright, open living space. Improvements include recessed lighting, privacy blinds, newer windows, and two A/C units. Enjoy a private balcony for sunsets, a patio with grill space, and views of a natural turtle habitat. Includes two deeded parking spots, fresh exterior paint, and a new privacy fence. HOA covers electricity, water, trash, and lawn care. Pet- and rental-friendly complex with free laundry and a pool.","",,,,,"CN236740","Barnstable","NB3534","Main St",141,0,"Wall AC",,,,,"Electric Baseboard",0,2,,2,0,0,,,"Frame","EXP",11/17/2025 3:05:00 AM,,1163.00,"2025",,,,268600,,,,8/26/2025 9:25:00 AM,,,"Cable Available, Finish - Sheetrock",,,"08/25/2025","11/16/2025",,
"141 Main St U:23","Dennis, MA","02670","2204",1,"2f 0h",,,504,,,1964,"CC",,,,84,315000.00,625.00,,,"Discover your ultimate seasonal retreat in this exquisite one-bedroom, two-bath unit, available mid-April to end of October. Fully furnished and turnkey, it’s ready for immediate enjoyment. The bedroom with built-in closet offers a cozy sanctuary after a day at the beach or pool. The open living/dining area flows into a well-equipped kitchen with wooden cupboards and beautiful countertops. Recent upgrades include recessed lighting, privacy blinds, new windows, two new A/C units, and two new sliders leading to a balcony overlooking the swimming pool. HOA fee covers electricity, heat, A/C, and more. Enjoy stunning Marina views across the street, relax in the private pool, or dine at nearby Summer Shanty. Just a mile from West Dennis Beach, with one deeded parking spot. Schedule your showing today!","",,,,,"CN236740","Barnstable","NB3534","Main St",141,0,"Wall AC",,,,,"Electric Baseboard",0,1,,1,0,0,,,"Frame","EXP",11/17/2025 3:05:00 AM,,1136.00,"2025",,,,262400,,,,8/25/2025 3:40:00 PM,,,,,,"08/25/2025","11/16/2025",,
"59 Route 6A U:29-4","Dennis, MA","02638",,2,"1f 1h",,,1080,,,1973,"CC",,,,116,439900.00,407.31,,,"This two Bedroom one and a half bath townhouse is located in highly desirable Cranberry Knoll in Dennis. This end unit townhouse is located in one of the most private sections of Cranberry Knoll. Upgraded kitchen and baths. Enjoy gleaming hardwood flooring in the dining room and sliders leading out to your private courtyard. The bedrooms are on the second floor with wall-to-wall carpet. There is a finished bonus room in the basement. Washer and Dryer are located in the basement. Ductless mini split on the first floor. Located just a short drive to popular beaches on Cape Cod Bay, Dennis Village, the Cape Playhouse and numerous shops and restaurants. Pets allowed with board permission; rentals restricted to six month minimums with board permission. Buyers and Buyers agents to confirm all information contained herein","",,,,,"A9501678","Barnstable","A95451","Route 6A",59,1,"Wall AC",,,,,"Hot Water Baseboard, Gas",0,2,,2,0,0,,,"Frame","PCG",12/11/2025 12:08:00 PM,,2029.00,"2025",,,,468800,,,,9/7/2025 7:01:00 PM,,,,,,"07/11/2025",,,
"112 Old Wharf Road U:E1","Dennis, MA","02639",,2,"2f 0h",,,1024,,,1973,"CC",,,,4,449000.00,438.48,,,"Embrace the serenity of coastal living in this well maintained 2-bedroom, 2-bath condo located steps from the beach . One of two desirable first floor end units and one of few with primary bedroom windows that provide cross ventilation .Unit offers a spacious living / dining area with a good size kitchen .Private porch with ocean views and deeded beach access. One assigned parking space outside entry door and good sized basement storage area.","Please contact listing agent for further details",,"",,"","CN241220","Barnstable","AN2371","Old Wharf Road",112,0,"None",,,,,"Electric",0,1,,1,0,0,,,,"UAG",11/11/2025 10:09:00 AM,,1679.00,"2025",,,,368700,,,,11/7/2025 1:03:00 PM,,,,,,"11/07/2025","11/11/2025","11/11/2025",
"10 Candlewood Ln U:2-1","Dennis, MA","02639",,2,"1f 1h",,,920,,,1973,"CC",,,,21,310000.00,336.96,,,"Enjoy comfortable and stylish living in this two bedroom, one and a half bath end unit. Located on the second level, this condo has an open floor plan, wonderfully light and bright with a three season room that over looks the back yard. This unit has a new refrigerator, has been freshly painted and ceiling fans have been updated in the bedrooms. Plenty of storage throughout the unit as well as a dedicated spacious storage room in the lower level. Laundry room in the building for residents to use. Amenities include a beautiful pool to enjoy in the summer and conveniently located a short distance to town. Heat, hot water and basic cable are included in the monthly HOA fee.","Seller to find suitable housing.HOA fee currently 635.00  increasing to 675.00 in January  HOA covers heat and hot water, and Non Smoking building, Certified Comfort pets only.",,"",,"","CN231299","Barnstable","A00799","Candlewood Ln",10,1,"Window AC",,,,,"Hot Water Baseboard, Gas",0,1,,1,0,0,,,"Frame, Brick","UAG",12/10/2025 3:05:00 AM,"Inspection",1233.00,"2025",,,,284700,,,,11/20/2025 5:57:00 PM,,,"Cable Available",,,"11/19/2025","12/09/2025","11/25/2025","12/09/2025"
"432 Old Chatham Road U:103","Dennis, MA","02660",,1,"1f 0h",,,760,,,1973,"CC",,,,47,239000.00,314.47,,,"Tired of renting? Now is your opportunity to own this one bedroom, one bath condo in the ''Dennis'' building at Cape Colony Condos! This unit is priced for a quick sale and is being sold AS IS. The property features an in-ground swimming pool, clubhouse, individual storage units, a shared laundry facility, and best of all, PETS ARE ALLOWED!!! The condo fees covers water, basic cable, trash, master insurance, landscaping, pool, clubhouse maintenance, and snow removal. No commercial trucks or motorcycles are allowed.","",,"",,"","CN242985","Barnstable","AN0205","Old Chatham Road",432,0,"None",,,,,"Forced Air, Electric",0,1,,1,0,0,,,,"UAG",11/24/2025 9:46:00 AM,,1070.00,"2025",,,,247100,,,,10/9/2025 11:05:00 AM,,,,,,"10/08/2025","11/24/2025","11/24/2025",
"80 County Rd U:3","Falmouth, MA","02556",,3,"3f 0h",,,2042,,,2015,"CC",,,,90,985000.00,482.37,,,"Sought-After Megansett Village!  This is a luxury three  bed and three bath condo  built in 2015 with 2,042 Sq Ft of living. Located in the heart of one of the most desirable coastal communities, this beautifully designed home blends modern luxury with beachside charm. Featuring three spacious bedrooms and three full baths, this 2015-built residence offers 2,042 sq ft of thoughtfully designed living space.Highlights include:  Gleaming hardwood floors throughout, Central air and central vacuum, Easy living kitchen with gas range and Cozy gas fireplace.There is a wet bar upstairs which is perfect for entertaining. A Versatile gym, gaming room, and laundry area are in the lower level.  Enjoy the ultimate Cape Cod lifestyle with everything just a short walk away: beach, library, ice cream shop, tennis courts, bike path, and the acclaimed Epic Oyster restaurant.  This home offers the perfect balance of upscale living and unbeatable location. Don't miss your chance to experience Meganset!","there is a one car garage!",,,,,"CT000511","Barnstable","A95532","County Rd",80,0,"Central Air",,,,,"Forced Air, Gas",1,3,,2,0,0,,,,"CAN",11/28/2025 2:46:00 PM,,5405.00,"2025",,,,920700,,,,11/19/2025 11:26:00 AM,,,"Central Vacuum",,,"08/30/2025","11/28/2025",,
"354 Gifford St U:6","Falmouth, MA","02540",,1,"1f 1h",,,1015,,,1968,"CC",,,,188,559000.00,550.74,,,"Recently completed with high end finishes in 2025, this thoughtfully designed condo is less than a mile to beautiful Main St. Falmouth and exactly 2 miles to Surf Dr or Falmouth Heights Beach. The Locals know the name Chanterelle Fields is an homage to the rich history of this location that was once a mushroom factory. With lovely walking trails across the street and local businesses a stone's throw away, you can live the best of both worlds, blending the convenience of a bustling downtown with the calm of the ocean breeze. If you're looking for a care-free home with nothing to do but drop your bags and head out to enjoy all Falmouth has to offer, this is the place for you. Unit 6 is a 2nd story 1 bed 1.5 bath with sunroom, 1 car garage, & storage","The Assessors Department has not been to the condos to create field cards & estimate yearly taxes  yet. All info was manually submitted and should be verified- Buyers and Buyers agents to do their own due diligence. We are waiting for the Electric Co to bring electricity to the garages for door openers and EV chargers*Financing available thru MV Savings Bank if your buyers are mortgaging",,"",,"","CN211853","Barnstable","A95627","Gifford St",354,1,"Central Air",,,,,"Hot Water Baseboard, Gas",1,3,,2,0,0,,,,"UAG",11/24/2025 11:05:00 AM,,0.00,"2025",,,,0,,,,5/20/2025 11:48:00 AM,,,,,,"05/20/2025","11/24/2025","11/24/2025",
