"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"75 Blue Spruce Way U:58","Mashpee, MA","02649",,2,"2f 1h",,,1825,,,2004,"CC",,,,84,650000.00,356.16,,,"ATTENTION $10,000 incentive at closing to a buyer!  Exceptional value end unit w/garage & private 3 season room.Discover the charm of this end unit in the picturesque Windchime community . Blends comfort and convenience, offering 2 bedrooms and 2.5 bathrooms. The primary bedroom on the first floor features a walk-in closet, wall-to-wall carpet, and a private, updated bathroom. The spacious living areas include a main living area with hardwood flooring, a casual sitting room, and a cozy gas fireplace. The kitchen features white cabinets, granite counters, a center island, and conveniently located laundry. Enjoy gentle breezes on the back patio or the private three-season room off the kitchen. The second floor offers a versatile loft, two large walk-in closets, a spacious bedroom, and another full bath. Five skylights throughout the home provide ample natural light. With its 1-car garage and thoughtful layout. ,NEW ROOF, NO ASSESSMENTS, Closing Cost Credit AND NEW PRICE to make you move!","The seller paid $10,000 roof assessment in full. Peace of mind for new owners this is set. New roofs complete November 2024.   Beaches & all major routes short distances! Not an age-restricted community. Rules/regs/trust/ attached to the listing. Enjoy amenities like pickleball courts a sparkling pool, updated clubhouse with many community events to participate in, making it a truly unique place to call home. Ideal year-round, weekend, seasonal spot for whatever floats your boat!",,,,,"BB803964","Barnstable","AN6232","Blue Spruce Way",75,1,"Central Air",,,,,"Forced Air, Gas",1,2,,1,0,0,,,"Frame","CAN",12/5/2024 1:22:00 PM,,4163.00,"2024",,,,593900,,,,12/4/2024 8:48:00 PM,,,"Cable Available",,,"09/12/2024","12/05/2024",,
"195 Falmouth Rd U:18E","Mashpee, MA","02649",,2,"2f 1h",,,1520,,0.00,1984,"CC",,,,124,419900.00,276.25,,,"Price Improvement AND Freshly Painted from top to bottom! Empty and ready to be enjoyed! Seller to cover the $5000 sewer betterment at closing! Welcome to Sea Oaks Condominiums! This charming 2-bedroom, 2 and a half bathroom condo boasts an enviable end unit location, offering both privacy and serene views. Beautiful hardwoods, a fireplace with insert, NEW mini splits along with gas heat, 1st floor laundry, additional parking available and both bedrooms with en suites! Right out your doorstep, indulge in resort-style amenities including a sparkling pool and versatile pickleball and tennis courts for fitness enthusiasts. Located just minutes from shopping, dining, and the fabulous Mashpee Commons-  this condo combines convenience with a tranquil retreat lifestyle. Don't miss out on this opportunity!  Schedule your showing today and make this condo your new home sweet home!","Contact Vanessa Walker at 774-238-2801 for showings.  They will also be upgrading the sewer in 2025 Refer to attached information regarding the sewer.",,,,,"CN238073","Barnstable","AN4191","Falmouth Rd",195,1,"Wall AC",,,,,"Forced Air, Electric Baseboard, Gas, Wall Unit",0,1,,1,0,0,,,,"CAN",11/13/2024 9:41:00 AM,,2091.00,"2024",,,,325200,,,,10/28/2024 7:49:00 PM,,,"Cable Available",,,"07/12/2024","11/13/2024",,
"18 Gold Leaf U:18","Mashpee, MA","02649",,2,"3f 1h",,,1715,,,2002,"CC",,,,34,749900.00,437.26,,,"Looking for easy living near Mashpee Commons and South Cape Beach? This charming condo offers an array of conveniences and features designed for comfort and style. Enjoy the attached one-car garage and a delightful sun porch with a cathedral ceiling. The open kitchen, complete with a breakfast area, seamlessly flows into a separate dining area and a cozy living room with a gas fireplace.The first-floor bedroom suite provides added convenience, while the additional loft space is perfect for working from home. Upstairs, you'll find another bedroom and a full bathroom. The lower level includes a spacious family room, an extra room, a full bathroom, a laundry area, and ample storage. With so much to offer and a prime location, this condo is perfect for those seeking easy, convenient living.","",,,,,"A9501699","Barnstable","A95532","Gold Leaf",18,1,"Central Air",,,,,"Central Heat",1,2,,1,0,0,,,"Frame","EXP",11/21/2024 3:05:00 AM,,4662.00,"2024",,,,742500,,,,6/6/2024 11:10:00 AM,,,,,,"06/06/2024","11/20/2024",,
"46 Gold Leaf Ln U:46","Mashpee, MA","02649","3557",2,"3f 1h",,,1825,,,2004,"CC",,,,195,749900.00,410.90,,,"Windchime across from Mashpee Commons. 7 rooms, 3.5 baths, two fireplaces, 2 main suites plus lower level family room with fireplace,sleeping nook ,laundry and full bath. Fully applianced kitchen with granite counter tops and center Island, artistically designed ceramic backsplash and flooring, pantry, 1/2bath, separate dining el. Main living with fireplace,and hardwoods accesses barbecue deck and adjoining conservation grounds. Two main sleeping suites, one with adjoining loft and cathedral ceilings, one on the main level. Pool, tennis and pickleball courts.  Includes betterment assessmennt for new roof and gutters scheduled for spring 2025","Includes betterment assessmennt for new roof and gutters scheduled for spring 2025",,,,,"H3341294","Barnstable","H12900","Gold Leaf Ln",46,1,"Central Air",,,,,"Forced Air, Gas, Unit Control",1,2,,1,0,0,,,,"EXP",11/24/2024 3:05:00 AM,,4460.00,"2024",,,,693600,,,,10/6/2024 12:49:00 PM,,,"Security System",,,"05/13/2024","11/23/2024",,
"104-A Bradford Street U:6","Provincetown, MA","02657","1427",1,"1f 0h",,,270,,7500.00,1870,"CC",,,,193,479900.00,1777.41,,,"Ptown center for under 500k! Don't miss this enticing, competitively priced, year-round unit located in the heart of Provincetown. Unit ''Grace'' offers a peaceful atmosphere within the meticulously maintained Gabriel's condominium association. Nestled away from Bradford St., this charming and well-appointed studio overlooks lush courtyard gardens. The unit features a renovated bathroom and newer flooring. Managed by the Provincetown Hotel, it has provided a seamless, hands-off income stream for the current owner. Seller to provide a credit for one year of HOA fees at closing. HOA fees cover all utilities except cable and WiFi. Additional amenities include common laundry facilities. Pets are welcome for both tenants and owners. Don't miss this prime opportunity to enter the Provincetown real estate market. Sewer betterment fully paid. Seller welcomes offers with requests for buyer concessions.","Buyers agents must accompany clients on showings. Broker makes no warranty as to the accuracy of the information provided to the Broker by a third party. Buyers advised to do their own due diligence. Seller is a MA licensed real estate agent.",,,,,"CN238977","Barnstable","AN6145","Bradford Street",104,0,"Other (See Remarks)",,,,,"Hot Water Baseboard, Oil",0,0,,0,0,0,,,,"EXP",12/2/2024 3:05:00 AM,,2216.00,"2024",,,,397200,,,,5/28/2024 7:40:00 AM,,,,,,"05/21/2024","12/01/2024",,
"359 Commercial St U:1","Provincetown, MA","02657","2316",1,"1f 0h",,,570,,7538.00,1900,"CC",,,,182,995000.00,1745.61,,,"Escape to your own oasis perched on the sandy shores of Provincetown, this cozy 1 bedroom, 1 bathroom condo is a coastal dream come true. Situated on the second floor of a highly sought-after waterfront association, this corner unit boasts an abundance of natural light with vaulted ceilings and two floors of living space. The unit is fully turnkey (some exclusions), offering a seamless transition for new owners. Enjoy access to a private sitting and dining deck area, perfect for soaking in the ocean breeze. Additionally, owners have their own private stairs to the beach! Owners are allowed pets, and with no rental restrictions, this condo presents an excellent opportunity for both personal enjoyment and rental income. Don't miss out on this gem, seize the chance to own a piece of Provincetown paradise! Schedule a showing today. Seller welcomes offers with requests for buyer concessions.","All information provided is based on third-party sources. The Broker makes no warranty as to the accuracy of the information provided to the Broker by a third party. Buyers are advised to do their due diligence. Dual Variable Commission:",,,,,"CN228492","Barnstable","AN6145","Commercial St",359,0,"Ductless Mini-Split System",,,,,"Hot Water Baseboard, Oil",0,0,,0,0,0,,,,"EXP",11/20/2024 3:05:00 AM,,4304.00,"2024",,,,771300,,,,11/11/2024 8:42:00 AM,,,,,,"05/22/2024","11/19/2024",,
"442 Commercial St U:2","Provincetown, MA","02657",,1,"1f 0h",,,454,,5040.00,1850,"CC",,,,143,879000.00,1936.12,,,"Discover a hidden gem in the heart of Provincetown's Gallery District at 442 Commercial Street. This lovely 1-bedroom, 1-bath condo, spanning 454 square feet, is situated down a quiet lane. The first-floor unit features a renovated kitchen and an exclusive patio perfect for entertaining as well as lounging. The large living room features a gas fireplace and has numerous windows from which to view the surrounding lush perennial plants which provide a further retreat away from the street. Additional highlights include parking for 1+ cars, a pet-friendly environment, and the flexibility to rent. Offered fully furnished and in turn key condition (with a few exceptions). Embrace the unique character of this Italianate-style building, steeped in history and situated in a prime location close to galleries, shops, and dining. Beach access is directly across the street!","",,,,,"CN251186","Barnstable","AN6522","Commercial St",442,0,"Window AC",,,,,"Gas",0,2,,2,0,0,,,,"EXP",11/12/2024 3:05:00 AM,,3082.00,"2024",,,,552300,,,,6/22/2024 4:15:00 PM,,,,,,"06/22/2024","11/11/2024",,
"1114 Heatherwood U:1114","Yarmouth, MA","02675",,2,"2f 0h",,,1092,,,2001,"CC",,,,41,250000.00,228.94,,,"First floor unit located at the Independent Living Condominium Complex, Heatherwood of Kings Way. This bright and airy 2 bedroom / 2 full bath spacious condo and has a private deck is truly one floor living. The full kitchen with laminate counters is very convenient and open to the dining area/living room that opens to the outside deck. Newer appliances. Heatherwood offers an upscale dining area, outdoor dining, social room and a lovely courtyard. Also offered are many social and recreational activities, a hair salon, library, meeting rooms, a wellness center, a bank, 2 outdoor pools, tennis. The condo fee is 2880/month which includes 20 diners or 40 lunches or combo of both, a 24-hour security desk, bi-weekly housekeeping, and exterior maintenance. Easy living for the new owner you don't want to miss. Buyer/Buyer Agent must conduct their own due diligence, verification, investigation, analysis, and research.","",,,,,"CT002852","Barnstable","AN0205","Heatherwood",1114,0,"Central Air",,,,,"Forced Air",0,1,,1,0,0,,,,"CAN",11/12/2024 12:33:00 PM,,1267.00,"2024",,,,171700,,,,9/24/2024 12:59:00 PM,,,,,,"09/19/2024","11/12/2024",,
"375 Endicott St N U:312","Laconia, NH","03246",,2,"2f 0h",,,1320,,,1972,"CC",,,,140,359999.00,272.73,,,"Welcome to Cedar Lodge! This end unit is the largest unit in the community. Views of Lake Winnipesaukee make it ideal for vacationers, full-time residents, or investors. Step inside to find two bedrooms, two full baths, a fully equipped kitchen with pantry, dining area, an expansive living room, and storage. Enjoy your morning coffee from not one, but two private balconies. You can divide the unit into two separate rental spaces, this condo is perfectly suited for both short-term and long-term stays. No rental restrictions and in-house cleaning services. Cedar Lodge features an impressive array of resort-style amenities, including: Outdoor swimming pool, hot tub , sundeck, basketball court, pickleball, grills, gym, game room, library, and great room. Coin-operated laundry. Free year round boat storage and unlimited parking. Close to Weirs Beach, Kellerhaus, and Restaurants. Schedule your showing today!","Sq ft measurements approximate agents/buyers measure for accuracy. Emailoffers in PDF format to: cammbroker@gmail.com Seller reserves the right to accept an offer atanytime. Service animals welcome. Free year round boat storage and unlimited parking. CALL LISTING AGENT for all showings",,"",,"","H8000665","Belknap","AN0990","Endicott St N",375,0,"Wall AC",,,,,"Forced Air, Electric",0,2,,2,0,0,,,"Frame","CTG",12/8/2025 2:01:00 PM,"Financing",2730.00,"2024",,,,200300,,,,7/24/2025 10:53:00 AM,,,"Elevator",,,"07/24/2025",,"12/05/2025","12/21/2025"
"37 Taubert Ave U:4","Pittsfield, MA","01201","3900",2,"1f 0h",,,800,,,1986,"CC",,,,367,162500.00,203.13,,,"Freshly renovated condo. New butcherblock counter tops with tile backsplash, appliances, flooring and paint throughout. Huge bedrooms with double closets. Upgraded bathroom with cool cabinets, mirror and fan. Super quiet unit 4 is in a 4 unit building. It  has a very functional and spacious floorplan. The building has common laundry and off street parking. Located next to a park and elementary school. Very low HOA expenses and taxes.","Limited service Owner Entry Listing; Contact seller directly re questions, showings, offers etc; David at (413) 445-4306 or dbrobillard@gmail.com   - Buyer & agent must conduct due diligence, research, verifications, analysis etc. Please Inform office@ownerentry.com of accepted offer & closing.",,,,,"CT005585","Berkshire","AN3697","Taubert Ave",37,0,"None",,,,,"Electric Baseboard",0,2,,2,0,0,,,"Frame","EXP",11/22/2024 3:05:00 AM,,1133.00,"2023",,,,47800,,,,11/21/2023 3:00:00 PM,,,,,,"11/21/2023","11/21/2024",,
"74 West St U:5","Attleboro, MA","02703",,3,"2f 1h",,,2258,,,2006,"CC",,,,49,449900.00,199.25,,,"BEST VALUE IN ATTLEBORO! MOTIVATED SELLER - HAS TO MOVE FOR JOB. Luxury End Unit at Blackinton Preserves! This stunning model townhouse offers exceptional natural light and an open floor plan perfect for entertaining. The designer kitchen features stainless steel appliances, abundant granite countertops, and generous storage. Enjoy a spacious dining area and family room with a beautiful gas fireplace as the centerpiece. The main floor includes a versatile bedroom or office with a half bath. Upstairs, a dramatic vaulted staircase leads to an open foyer, laundry area, and two bedrooms. The primary suite impresses with a soaking tub, walk-in shower, and double vanity, while a second full bath serves the guest room. Additional highlights include a two-car tandem garage, gas heat, central air, and ample storage. Ideally located near I-95, shopping, and the train.  Experience upscale comfort and convenience in this move-in-ready gem.","Buyer/Buyer's agent to verify any and all information and not rely solely on information on MLS. All room sizes and square footage are approximate.",,"",,"","TM307096","Bristol","AN4893","West St",74,1,"Central Air",,,,,"Forced Air, Gas",2,3,,1,0,0,,,,"CTG",12/5/2025 10:45:00 AM,"Pending P&S",5543.00,"2025",,,,441700,,,,11/10/2025 7:49:00 AM,,,,,,"10/23/2025",,"12/04/2025","12/18/2025"
